,lower,upper,bid,Imps,spend,clicks,CTR,eCPC,CPM
295,60,170,170,119456,6249.956,63,0.0005273908384677204,99.20565079365079,52.32015135279936
296,60,175,160,118247,6249.915,60,0.0005074124502101533,104.16525,52.85474472925317
297,60,180,64,116671,6249.998,57,0.0004885532823066572,109.64908771929824,53.56942170719373
298,60,185,167,115396,6249.924,57,0.0004939512634753371,109.64778947368421,54.160664147804084
299,60,190,88,114455,6249.987,60,0.0005242234939495872,104.16645,54.60650037132498
300,60,195,157,113177,6249.997,57,0.0005036358977530771,109.6490701754386,55.22320789559716
301,60,200,152,112203,6249.966,53,0.00047235813659171323,117.92388679245283,55.702307424935164
302,60,205,130,111110,6249.992,62,0.0005580055800558006,100.80632258064516,56.25049050490505
303,60,210,178,110250,6249.981,56,0.0005079365079365079,111.60680357142857,56.68917006802721
304,60,215,171,109063,6249.962,55,0.0005042956823120582,113.63567272727273,57.30597911298974
305,60,220,171,108294,6249.975,56,0.000517110827931372,111.60669642857144,57.71303119286387
306,60,225,72,107233,6249.974,61,0.0005688547368813705,102.45859016393443,58.28405434894109
307,60,230,141,106393,6249.988,56,0.0005263504177906441,111.60692857142858,58.744353481902
308,60,235,87,105429,6249.94,57,0.0005406482087471189,109.64807017543859,59.28103273292927
309,60,240,73,104484,6249.986,62,0.0005933922897285709,100.80622580645161,59.817637150185675
310,60,245,107,103942,6249.96,54,0.0005195205018183218,115.74,60.12930288045256
311,60,250,224,103012,6249.996,57,0.0005533335922028502,109.64905263157895,60.67250417427096
312,60,255,190,102397,6249.907,56,0.0005468910221979159,111.60548214285714,61.0360362119984
313,60,260,124,101496,6249.978,54,0.0005320406715535588,115.74033333333334,61.57856467249941
314,60,265,257,100781,6249.846,54,0.0005358152826425616,115.73788888888888,62.01412964745339
315,60,270,176,100249,6249.993,56,0.0005586090634320542,111.60701785714286,62.34469171762312
316,60,275,96,99713,6249.973,54,0.0005415542607282902,115.74024074074075,62.67962051086619
